Rnd,number,Player,TFR_Points,Team,Opp,Minutes,Points,Tries,Seven_point_tries,Conversions_attempted,Conversions_successful,PK_attempted,PK_successful,Kicking_success_pct,Drop_kicks_attempted,Successful_drop_kicks,Carries,Metres_run,Metres_gained,Avg_metres_gained,Clean_breaks,Ball_carry_into_breakdown,Offloads,Defenders_beaten,Total_passes,Successful_passes,Pass_accuracy_pct,First_and_second_breakdown_arrivals,Third_breakdown_arrivals,Tackles_attempted,Tackles_made,Tackles_missed,Tackles_made_pct,Dominant_tackles,Offloads_in_tackle,Defensive_turnovers_won,Defensive_breakdown_arrivals,First_defending_breakdown_arrivals,Breakdown_turnovers_won,Turnovers_conceded,General_play_kicks,General_play_kick_errors,Penalties_conceded,Free_kicks_conceded,Yellow_cards,Red_cards,Try_assists,Def_bonus,Off_bonus
6,21,Damian Morley,0.6,Miami Sharks,NEFJ,22,0,0,0,0,0,0,0,0,0,0,2,8,6,3,0,2,0,0,36,33,92,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
6,21,Danny Tusitala,1.7,Old Glory DC,LA,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,85,2,0,11,9,2,0,0,0,0,7,6,0,2,2,0,0,0,0,0,0,0,0
6,21,Holden Yungert,2.4,New England Free Jacks,MIA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,10,8,2,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
6,21,Joeli Tikoisuva,0,Dallas Jackals,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,JP Smith,2.3,Seattle Seawolves,DAL,35,0,0,0,0,0,0,0,0,0,0,2,20,20,10,0,1,1,2,42,39,93,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
6,21,Kieran McClea,0.8,Utah Warriors,ARC,21,0,0,0,0,0,0,0,0,0,0,1,8,5,5,0,1,0,0,26,25,96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,Michael Baska,0,Chicago Hounds,NOLA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,21,Niall Saunders,6.9,RFC Los Angeles,OGDC,37,5,1,0,0,0,0,0,0,0,0,1,16,15,15,0,0,0,0,49,48,98,1,0,4,3,1,0,1,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0
6,21,Sean Yacoubian,4.3,Anthem RC,UTAH,15,0,0,0,0,0,0,0,0,0,0,4,27,16,4,0,4,0,0,11,9,82,0,0,5,4,1,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0
6,21,Sebastiano Villani,0,NOLA Gold,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,Brock Gallagher,0,Dallas Jackals,UTAH,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,Carlo de Nysschen,0.3,Houston Sabercats,NEFJ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,21,Damian Stevens,0.1,NOLA Gold,SDL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,4,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
7,21,Danny Christensen,0.3,San Diego Legion,NOLA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,Holden Yungert,2.6,New England Free Jacks,HOU,21,0,0,0,0,0,0,0,0,0,0,1,7,6,6,0,1,0,1,34,32,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,21,Kieran McClea,1.3,Utah Warriors,DAL,30,0,0,0,0,0,0,0,0,0,0,1,9,8,8,0,1,0,0,29,29,100,1,0,6,5,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0
7,21,Michael Baska,1.8,Chicago Hounds,ARC,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,7,100,0,0,6,6,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0
7,21,Ryan Rees,-0.1,Seattle Seawolves,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,0,3,3,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
7,21,Sean Yacoubian,0.3,Anthem RC,CHI,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,Tas Smith,0,RFC Los Angeles,SEA,9,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,0,0,19,17,89,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,21,Carlo de Nysschen,-0.2,Houston Sabercats,OGDC,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,21,Connor Buckley,-0.7,Old Glory DC,HOU,17,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,1,0,0,22,20,91,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8,21,Damian Morley,0,Miami Sharks,NOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,Danny Christensen,0,San Diego Legion,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,Holden Yungert,4,New England Free Jacks,SEA,31,0,0,0,0,0,0,0,0,0,0,1,26,25,25,0,0,0,0,38,35,92,4,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
8,21,Kieran McClea,1.2,Utah Warriors,SDL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,96,1,1,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8,21,Nick McCarthy,2.9,Chicago Hounds,LA,25,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,16,15,94,1,0,5,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
8,21,Osaiasi Tonga'uiha,0.1,NOLA Gold,MIA,28,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8,21,Ryan Rees,0.1,Seattle Seawolves,NEFJ,5,0,0,0,0,0,0,0,0,0,0,1,10,1,1,0,1,0,0,4,4,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,Tas Smith,3.8,RFC Los Angeles,CHI,30,0,0,0,0,0,0,0,0,0,0,1,10,9,9,0,1,0,0,20,17,85,2,0,4,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0
9,21,Brock Gallagher,0.3,Dallas Jackals,MIA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,63,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,21,Carlo de Nysschen,3.1,Houston Sabercats,SDL,15,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,1,0,10,9,90,0,0,3,3,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0
9,21,Connor Buckley,0.3,Old Glory DC,UTAH,26,0,0,0,0,0,0,0,0,0,0,1,11,5,5,0,1,0,1,14,12,86,2,0,1,1,0,0,0,1,0,1,1,0,1,5,0,0,0,0,0,0,0,0
9,21,Damian Morley,0.1,Miami Sharks,DAL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,21,Damian Stevens,-0.4,NOLA Gold,ARC,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,92,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
9,21,Holden Yungert,0.4,New England Free Jacks,LA,19,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,1,0,19,19,100,4,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
9,21,Niall Saunders,0,RFC Los Angeles,NEFJ,26,0,0,0,0,0,0,0,0,0,0,2,15,9,5,0,2,0,0,39,38,97,0,0,4,2,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
9,21,Sean Yacoubian,1,Anthem RC,NOLA,10,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,6,5,83,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,21,Tupou Afungia,3.8,San Diego Legion,HOU,26,0,0,0,0,0,0,0,0,0,0,6,62,23,4,0,5,1,0,1,1,100,2,0,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,Zion Going,2.3,Utah Warriors,OGDC,26,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,0,0,15,15,100,0,0,8,7,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
10,21,Brock Gallagher,0.2,Dallas Jackals,SDL,16,0,0,0,0,0,0,0,0,0,0,2,10,4,2,0,2,0,1,18,15,83,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,21,Carlo de Nysschen,0,Houston Sabercats,UTAH,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,Connor Buckley,0,Old Glory DC,MIA,25,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,15,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10,21,Holden Yungert,0.3,New England Free Jacks,CHI,24,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,54,53,98,3,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
10,21,JP Smith,2.1,Seattle Seawolves,ARC,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,96,0,0,8,7,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10,21,Nick Boyer,0,San Diego Legion,DAL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,Nick McCarthy,1.6,Chicago Hounds,NEFJ,26,0,0,0,0,0,0,0,0,0,0,2,16,15,8,0,1,1,0,6,6,100,0,0,2,2,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0
10,21,Nicolas Elewaut,0,Miami Sharks,OGDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,Siaosi Nai,2.2,Anthem RC,SEA,13,0,0,0,0,0,0,0,0,0,0,4,33,19,5,0,4,0,1,26,26,100,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,Zion Going,1,Utah Warriors,HOU,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,90,1,0,8,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,21,Brock Gallagher,5.5,Dallas Jackals,LA,57,0,0,0,0,0,0,0,0,0,0,1,43,43,43,0,1,0,1,2,2,100,1,0,5,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
11,21,Cam Dolan,0.9,NOLA Gold,SEA,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,Carlo de Nysschen,1.5,Houston Sabercats,ARC,17,0,0,0,0,0,0,0,0,0,0,1,13,12,12,0,0,1,0,25,25,100,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,21,Connor Buckley,2.4,Old Glory DC,CHI,36,0,0,0,0,0,0,0,0,0,0,1,12,12,12,0,0,0,0,29,26,90,1,0,6,4,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
11,21,Nick McCarthy,2.1,Chicago Hounds,OGDC,26,0,0,0,0,0,0,0,0,0,0,1,41,40,40,1,1,0,1,25,25,100,0,0,2,2,0,0,0,0,0,2,2,0,1,2,0,1,0,1,0,1,0,0
11,21,Ryan Rees,0,Seattle Seawolves,NOLA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,21,Sean Yacoubian,2.6,Anthem RC,HOU,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,0,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11,21,Tas Smith,1.8,RFC Los Angeles,DAL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,92,1,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
11,21,Tomas Cubelli,-2,Miami Sharks,UTAH,28,0,0,0,0,0,0,0,0,0,0,2,13,13,7,0,1,1,0,19,18,95,1,0,5,4,1,0,0,0,0,1,1,0,1,4,0,1,0,1,0,0,0,0
11,21,Zion Going,4,Utah Warriors,MIA,22,0,0,0,0,0,0,0,0,0,0,2,39,37,18,1,1,1,1,24,21,88,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Brock Gallagher,0.3,Dallas Jackals,SEA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Carlo de Nysschen,0,Houston Sabercats,CHI,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12,21,Dave Kearney,0.7,Chicago Hounds,HOU,14,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,1,1,100,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Holden Yungert,2.5,New England Free Jacks,SDL,30,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,11,10,91,1,0,1,1,0,0,0,1,0,6,4,0,0,3,0,0,0,0,0,1,0,0
12,21,Maciu Koroi,9.2,NOLA Gold,UTAH,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,6,0,14,14,0,0,1,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0
12,21,Nick Boyer,0.3,San Diego Legion,NEFJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Ryan Rees,0.6,Seattle Seawolves,DAL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Sean Yacoubian,0,Anthem RC,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,21,Tas Smith,2,RFC Los Angeles,ARC,29,0,0,0,0,0,0,0,0,0,0,2,16,14,7,0,1,0,0,36,33,92,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12,21,Zion Going,2.2,Utah Warriors,NOLA,28,0,0,0,0,0,0,0,0,0,0,2,17,16,8,0,2,0,1,55,50,91,5,0,2,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
13,21,Ethan McVeigh,1.7,Old Glory DC,SEA,17,0,0,0,0,0,0,0,0,0,0,1,12,11,11,0,1,0,1,18,17,94,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,21,Holden Yungert,1.6,New England Free Jacks,MIA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,1,0,7,7,0,0,0,0,1,1,1,0,1,3,0,0,0,0,0,0,0,0
13,21,Julian Roberts,-2.8,NOLA Gold,CHI,9,0,0,0,0,0,0,0,0,0,0,2,16,11,5,0,2,0,0,4,4,100,1,0,2,2,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
13,21,Marcos Young,2.3,Miami Sharks,NEFJ,38,0,0,0,0,0,0,0,0,0,0,3,24,17,6,0,3,0,1,1,1,100,2,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,21,Paddy Ryan,2.6,Chicago Hounds,LA,60,5,1,0,0,0,0,0,0,0,0,4,36,24,6,0,3,1,0,2,2,100,9,2,5,5,0,0,0,0,0,8,8,0,3,0,0,3,0,0,0,0,0,0
13,21,Paddy Ryan,2.6,San Diego Legion,LA,26,0,0,0,0,0,0,0,0,0,0,4,26,23,6,0,4,0,1,0,0,0,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,21,Ryan Rees,1.2,Seattle Seawolves,OGDC,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,21,Sam Walsh,0,RFC Los Angeles,SDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,21,Sidney Shoop,2.4,Chicago Hounds,NOLA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,4,0,10,8,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
14,21,Austin White,7.8,RFC Los Angeles,MIA,10,5,1,0,0,0,0,0,0,0,0,1,31,28,28,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,21,Brock Gallagher,0.9,Dallas Jackals,NEFJ,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,94,0,1,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,21,Cam Nordli-Kelemeti,0.3,New England Free Jacks,DAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,21,Carlo de Nysschen,0.2,Houston Sabercats,NOLA,3,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,0,0,4,3,75,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,21,Danny Christensen,-0.2,San Diego Legion,UTAH,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,86,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,21,Ethan McVeigh,2.9,Old Glory DC,ARC,24,0,0,0,0,0,0,0,0,0,0,2,21,20,10,1,1,0,1,19,17,89,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,21,Julian Roberts,5.6,NOLA Gold,HOU,25,0,0,0,0,0,0,0,0,0,0,4,70,58,15,0,2,0,2,6,6,100,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
14,21,Kieran McClea,13,Utah Warriors,SDL,33,10,2,0,0,0,0,0,0,0,0,2,27,17,9,1,0,1,1,21,21,100,1,0,6,6,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0
14,21,Nicolas Elewaut,0.6,Miami Sharks,LA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,21,Siaosi Nai,20.7,Anthem RC,OGDC,28,12,2,1,0,0,0,0,0,0,0,3,97,89,30,1,1,0,4,20,20,100,0,0,8,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,21,Brock Gallagher,0.2,Dallas Jackals,CHI,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,21,Cam Nordli-Kelemeti,0.9,New England Free Jacks,OGDC,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,95,0,0,3,3,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0
15,21,Carlo de Nysschen,0.3,Houston Sabercats,LA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15,21,Christian Rodriguez,0.6,RFC Los Angeles,HOU,4,0,0,0,0,0,0,0,0,0,0,1,10,6,6,0,1,1,0,9,9,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,Damian Morley,0,Miami Sharks,NOLA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,Damian Stevens,2.7,NOLA Gold,MIA,24,0,0,0,0,0,0,0,0,0,0,1,6,4,4,0,1,0,0,9,9,100,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
15,21,Ethan McVeigh,3.1,Old Glory DC,NEFJ,29,0,0,0,0,0,0,0,0,0,0,2,34,30,15,0,1,0,2,32,27,84,0,0,3,2,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
15,21,Finn Kearns,2.5,San Diego Legion,ARC,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0
15,21,Kieran McClea,0.1,Utah Warriors,SEA,33,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,2,0,1,51,46,90,0,0,4,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,21,Lucas Rumball,7.5,Chicago Hounds,DAL,21,0,0,0,0,0,0,0,0,0,0,3,12,11,4,0,3,0,1,2,2,100,10,1,8,8,0,0,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0
15,21,Ryan Rees,0.3,Seattle Seawolves,UTAH,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,93,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,21,Siaosi Nai,0.9,Anthem RC,SDL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,88,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,21,Brock Gallagher,5.7,Dallas Jackals,OGDC,34,0,0,0,0,0,0,0,0,0,0,2,31,31,15,0,1,0,2,0,0,0,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,21,Cam Nordli-Kelemeti,0.8,New England Free Jacks,UTAH,20,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,0,17,17,100,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16,21,Carlo de Nysschen,0,Houston Sabercats,SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,Damian Morley,1.2,Miami Sharks,ARC,15,0,0,0,0,0,0,0,0,0,0,1,7,6,6,0,1,0,0,8,6,75,0,0,2,2,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
16,21,Ethan McVeigh,1.2,Old Glory DC,DAL,20,0,0,0,0,0,0,0,0,0,0,2,20,9,4,0,2,0,1,18,17,94,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,Jason Higgins,0,Chicago Hounds,SDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,Lopeti Aisea,3.9,Utah Warriors,NEFJ,71,0,0,0,0,0,0,0,0,0,0,3,19,15,5,0,3,0,0,3,3,100,6,0,10,8,2,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0
16,21,Niall Saunders,0.4,RFC Los Angeles,NOLA,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,1,0,3,3,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0
16,21,Nick Boyer,0.6,San Diego Legion,CHI,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,91,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
16,21,Oscar Koller,5.9,Anthem RC,MIA,16,5,1,0,0,0,0,0,0,0,0,1,11,6,6,0,0,0,0,9,8,89,3,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
16,21,Ryan Rees,-0.5,Seattle Seawolves,HOU,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,21,Sebastiano Villani,0,NOLA Gold,LA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
17,21,Brock Gallagher,7.1,Dallas Jackals,UTAH,25,5,1,0,0,0,0,0,0,0,0,2,25,21,11,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,21,Danny Christensen,0,San Diego Legion,HOU,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
